|  245127 |    896 |        50 |          1 |   7571 |
|  245189 |    896 |        50 |          5 |    916 |
|  245270 |    896 |        50 |          3 |    307 |
|  245320 |    897 |        50 |          3 |   2242 |
|  245347 |    897 |        50 |          2 |   7956 |
|  245532 |    897 |        50 |          1 |    372 |
|  245554 |    897 |        50 |          5 |   5679 |
|  245648 |    898 |        50 |          5 |   5248 |
|  245664 |    898 |        50 |          1 |   7676 |
|  245677 |    898 |        50 |          4 |   3969 |
|  245697 |    898 |        50 |          2 |   6571 |
|  245745 |    898 |        50 |          3 |    916 |
|  245967 |    899 |        50 |          5 |   4911 |
|  245987 |    899 |        50 |          2 |   6591 |
|  246025 |    899 |        50 |          1 |   6476 |
|  246045 |    899 |        50 |          4 |   4196 |
|  246107 |    899 |        50 |          3 |   7693 |
|  246131 |    900 |        50 |          1 |   5181 |
|  246272 |    900 |        50 |          3 |   4408 |
|  246297 |    900 |        50 |          5 |   5722 |
|  246301 |    900 |        50 |          2 |    411 |
|  246317 |    900 |        50 |          4 |   1115 |
|  246457 |    901 |        50 |          4 |   6658 |
|  246475 |    901 |        50 |          1 |    636 |
|  246504 |    901 |        50 |          3 |   5151 |
|  246533 |    901 |        50 |          5 |   4476 |
|  246551 |    901 |        50 |          2 |   1683 |
|  246673 |    902 |        50 |          5 |   3001 |
|  246682 |    902 |        50 |          2 |   4462 |
|  246721 |    902 |        50 |          1 |   3599 |
|  246806 |    902 |        50 |          4 |   5330 |
|  246944 |    902 |        50 |          3 |   6563 |
|  246985 |    903 |        50 |          4 |   3611 |
|  247031 |    903 |        50 |          3 |   4843 |
|  247050 |    903 |        50 |          1 |   5201 |
|  247079 |    903 |        50 |          2 |   6899 |
|  247093 |    903 |        50 |          5 |   2584 |
|  247277 |    904 |        50 |          4 |   6725 |
|  247355 |    904 |        50 |          1 |   4437 |
|  247394 |    904 |        50 |          5 |   1275 |
|  247420 |    904 |        50 |          3 |   4104 |
|  247442 |    904 |        50 |          2 |   1285 |
|  247550 |    905 |        50 |          1 |   1889 |
|  247574 |    905 |        50 |          2 |   2816 |
|  247584 |    905 |        50 |          5 |   5480 |
|  247678 |    905 |        50 |          3 |   3908 |
|  247722 |    905 |        50 |          4 |    837 |
|  247841 |    906 |        50 |          5 |   6849 |
|  247889 |    906 |        50 |          1 |   6148 |
|  247900 |    906 |        50 |          2 |   6655 |
|  247917 |    906 |        50 |          4 |   5601 |
|  248024 |    906 |        50 |          3 |   6730 |
|  248061 |    907 |        50 |          1 |   1897 |
|  248076 |    907 |        50 |          2 |   4861 |
|  248126 |    907 |        50 |          4 |   7679 |
|  248158 |    907 |        50 |          5 |   2519 |
|  248193 |    907 |        50 |          3 |   3356 |
|  248383 |    908 |        50 |          3 |   6332 |
|  248465 |    908 |        50 |          5 |   6567 |
|  248478 |    908 |        50 |          1 |   5492 |
|  248523 |    908 |        50 |          4 |   1862 |
|  248545 |    908 |        50 |          2 |   7605 |
|  248688 |    909 |        50 |          2 |   2728 |
|  248722 |    909 |        50 |          5 |   7170 |
|  248730 |    909 |        50 |          4 |   6011 |
|  248848 |    909 |        50 |          1 |   7688 |
|  248860 |    909 |        50 |          3 |   4409 |
|  248866 |    910 |        50 |          1 |   6596 |
|  248935 |    910 |        50 |          5 |   1478 |
|  248983 |    910 |        50 |          4 |   4057 |
|  249016 |    910 |        50 |          2 |   6031 |
|  249088 |    910 |        50 |          3 |   2437 |
|  249160 |    911 |        50 |          5 |   3304 |
|  249240 |    911 |        50 |          1 |    367 |
|  249267 |    911 |        50 |          4 |   3106 |
|  249286 |    911 |        50 |          3 |   5812 |
|  249369 |    911 |        50 |          2 |   1893 |
|  249435 |    912 |        50 |          4 |   4385 |
|  249568 |    912 |        50 |          1 |   1748 |
|  249618 |    912 |        50 |          5 |   6483 |
|  249674 |    912 |        50 |          2 |   5657 |
|  249681 |    912 |        50 |          3 |   7255 |
|  249745 |    913 |        50 |          1 |    927 |
|  249767 |    913 |        50 |          5 |   3223 |
|  249908 |    913 |        50 |          2 |   3666 |
|  249931 |    913 |        50 |          4 |   1388 |
|  249948 |    913 |        50 |          3 |   3372 |
|  250014 |    914 |        50 |          1 |   5563 |
|  250057 |    914 |        50 |          2 |   2979 |
|  250086 |    914 |        50 |          5 |   7205 |
|  250195 |    914 |        50 |          4 |   5979 |
|  250227 |    914 |        50 |          3 |   5757 |
|  250373 |    915 |        50 |          5 |   6732 |
|  250402 |    915 |        50 |          3 |   7045 |
|  250440 |    915 |        50 |          2 |   7547 |
|  250451 |    915 |        50 |          4 |   3760 |
|  250478 |    915 |        50 |          1 |   1083 |
|  250555 |    916 |        50 |          1 |   4767 |
|  250646 |    916 |        50 |          5 |   7098 |
|  250671 |    916 |        50 |          4 |   1577 |
|  250706 |    916 |        50 |          3 |   7064 |
|  250767 |    916 |        50 |          2 |   1046 |
|  250856 |    917 |        50 |          3 |   3964 |
|  250922 |    917 |        50 |          4 |   7222 |
|  250929 |    917 |        50 |          1 |   2550 |
|  250932 |    917 |        50 |          5 |   6785 |
|  251081 |    918 |        50 |          2 |   4037 |
|  251096 |    918 |        50 |          5 |   5490 |
|  251139 |    918 |        50 |          3 |   1475 |
|  251142 |    918 |        50 |          4 |   5409 |
|  251294 |    918 |        50 |          1 |   4311 |
|  251342 |    919 |        50 |          2 |   7447 |
|  251404 |    919 |        50 |          3 |   6000 |
|  251405 |    919 |        50 |          1 |   1605 |
|  251426 |    919 |        50 |          5 |   1602 |
|  251519 |    919 |        50 |          4 |   2950 |
|  251647 |    920 |        50 |          1 |   7090 |
|  251653 |    920 |        50 |          5 |   4026 |
|  251666 |    920 |        50 |          3 |   4545 |
|  251788 |    920 |        50 |          4 |   2738 |
|  251868 |    920 |        50 |          2 |   7087 |
|  251918 |    921 |        50 |          4 |   6168 |
|  251986 |    921 |        50 |          5 |   6776 |
|  252050 |    921 |        50 |          3 |   5717 |
|  252125 |    921 |        50 |          1 |    527 |
|  252133 |    921 |        50 |          2 |   3654 |
|  252285 |    922 |        50 |          2 |   6397 |
|  252318 |    922 |        50 |          1 |   6408 |
|  252325 |    922 |        50 |          4 |   7319 |
|  252413 |    922 |        50 |          5 |   5864 |
|  252459 |    923 |        50 |          3 |   1454 |
|  252478 |    923 |        50 |          4 |   1758 |
|  252519 |    923 |        50 |          2 |   3556 |
|  252526 |    923 |        50 |          5 |   2375 |
|  252593 |    923 |        50 |          1 |   1675 |
|  252709 |    924 |        50 |          3 |   1372 |
|  252748 |    924 |        50 |          5 |    646 |
|  252844 |    924 |        50 |          4 |   1435 |
|  252894 |    924 |        50 |          1 |   4280 |
|  252940 |    924 |        50 |          2 |   5342 |
|  252982 |    925 |        50 |          4 |    677 |
|  253008 |    925 |        50 |          5 |   6152 |
|  253083 |    925 |        50 |          1 |   1707 |
|  253134 |    925 |        50 |          3 |   1126 |
|  253211 |    925 |        50 |          2 |    919 |
|  253323 |    926 |        50 |          5 |   6140 |
|  253350 |    926 |        50 |          1 |   5423 |
|  253396 |    926 |        50 |          3 |   6116 |
|  253428 |    926 |        50 |          2 |    547 |
|  253471 |    926 |        50 |          4 |   6386 |
|  253522 |    927 |        50 |          4 |   3051 |
|  253552 |    927 |        50 |          2 |   4093 |
|  253645 |    927 |        50 |          5 |    123 |
|  253712 |    927 |        50 |          3 |   5291 |
|  253758 |    927 |        50 |          1 |   3225 |
|  253867 |    928 |        50 |          2 |   5161 |
|  253928 |    928 |        50 |          1 |   4357 |
|  253960 |    928 |        50 |          3 |   5017 |
|  254016 |    928 |        50 |          5 |   5874 |
|  254038 |    928 |        50 |          4 |   3349 |
|  254107 |    929 |        50 |          2 |   2931 |
|  254116 |    929 |        50 |          5 |   5310 |
|  254122 |    929 |        50 |          1 |    897 |
|  254210 |    929 |        50 |          4 |    113 |
|  254298 |    929 |        50 |          3 |    364 |
|  254387 |    930 |        50 |          4 |   1293 |
|  254412 |    930 |        50 |          2 |   1814 |
|  254475 |    930 |        50 |          3 |   4740 |
|  254571 |    930 |        50 |          5 |   4586 |
|  254598 |    931 |        50 |          3 |   5841 |
|  254613 |    931 |        50 |          1 |    472 |
|  254626 |    931 |        50 |          5 |   4133 |
|  254647 |    931 |        50 |          2 |   7440 |
|  254784 |    931 |        50 |          4 |   7447 |
|  254957 |    932 |        50 |          3 |    288 |
|  255079 |    932 |        50 |          4 |   3439 |
|  255091 |    932 |        50 |          1 |     91 |
|  255127 |    932 |        50 |          2 |   1525 |
|  255203 |    933 |        50 |          1 |   3313 |
|  255242 |    933 |        50 |          4 |   2491 |
|  255246 |    933 |        50 |          3 |   4721 |
|  255382 |    933 |        50 |          2 |   7598 |
|  255398 |    933 |        50 |          5 |   2061 |
|  255517 |    934 |        50 |          2 |   1843 |
|  255578 |    934 |        50 |          1 |    105 |
|  255586 |    934 |        50 |          4 |   2145 |
|  255638 |    934 |        50 |          3 |   5523 |
|  255678 |    934 |        50 |          5 |   2673 |
|  255751 |    935 |        50 |          5 |   7358 |
|  255793 |    935 |        50 |          1 |   7720 |
|  255805 |    935 |        50 |          3 |   1662 |
|  255815 |    935 |        50 |          2 |   3087 |
|  255896 |    935 |        50 |          4 |   5309 |
|  256074 |    936 |        50 |          1 |   1131 |
|  256103 |    936 |        50 |          2 |   5815 |
|  256156 |    936 |        50 |          4 |    997 |
|  256189 |    936 |        50 |          5 |   7651 |
|  256197 |    936 |        50 |          3 |   3673 |
|  256315 |    937 |        50 |          4 |   1289 |
|  256328 |    937 |        50 |          3 |   6193 |
|  256381 |    937 |        50 |          5 |   1509 |
|  256453 |    937 |        50 |          2 |   2949 |
|  256497 |    937 |        50 |          1 |   7707 |
|  256552 |    938 |        50 |          1 |   5337 |
|  256570 |    938 |        50 |          2 |   4370 |
|  256585 |    938 |        50 |          4 |   2217 |
|  256626 |    938 |        50 |          3 |   6961 |
|  256760 |    938 |        50 |          5 |   3761 |
|  256869 |    939 |        50 |          1 |   1433 |
|  256871 |    939 |        50 |          2 |   1852 |
|  256946 |    939 |        50 |          5 |    189 |
|  256947 |    939 |        50 |          4 |   3406 |
|  257021 |    939 |        50 |          3 |   6966 |
|  257228 |    940 |        50 |          3 |   2704 |
|  257296 |    940 |        50 |          5 |   3639 |
|  257298 |    940 |        50 |          1 |   5912 |
|  257318 |    940 |        50 |          2 |   1959 |
|  257323 |    940 |        50 |          4 |   2054 |
|  257396 |    941 |        50 |          4 |   6486 |
|  257407 |    941 |        50 |          1 |   4439 |
|  257506 |    941 |        50 |          3 |   5194 |
|  257518 |    941 |        50 |          5 |   2605 |
|  257597 |    941 |        50 |          2 |    208 |
|  257603 |    942 |        50 |          3 |    366 |
|  257672 |    942 |        50 |          2 |    208 |
|  257764 |    942 |        50 |          4 |   1057 |
|  257766 |    942 |        50 |          5 |   5635 |
|  257870 |    942 |        50 |          1 |   1837 |
|  257919 |    943 |        50 |          2 |   6877 |
|  257941 |    943 |        50 |          1 |   6017 |
|  257964 |    943 |        50 |          4 |   2399 |
|  258065 |    943 |        50 |          3 |   5423 |
|  258180 |    944 |        50 |          2 |   2594 |
|  258197 |    944 |        50 |          3 |   7975 |
|  258290 |    944 |        50 |          4 |   1773 |
|  258359 |    944 |        50 |          1 |   1453 |
|  258387 |    944 |        50 |          5 |   1938 |
|  258462 |    945 |        50 |          1 |   3069 |
|  258497 |    945 |        50 |          3 |   1252 |
|  258528 |    945 |        50 |          5 |   2136 |
|  258597 |    945 |        50 |          4 |   4596 |
|  258657 |    945 |        50 |          2 |   4105 |
|  258752 |    946 |        50 |          2 |   7166 |
|  258879 |    946 |        50 |          4 |   5084 |
|  258919 |    946 |        50 |          1 |   4020 |
|  258924 |    946 |        50 |          3 |   4464 |
|  258958 |    946 |        50 |          5 |   5195 |
|  259069 |    947 |        50 |          1 |    299 |
|  259139 |    947 |        50 |          3 |   7137 |
|  259152 |    947 |        50 |          4 |   2603 |
|  259194 |    947 |        50 |          5 |   7259 |
|  259317 |    948 |        50 |          1 |   4062 |
|  259354 |    948 |        50 |          3 |   6383 |
|  259419 |    948 |        50 |          5 |   1110 |
|  259494 |    948 |        50 |          4 |   2573 |
|  259542 |    949 |        50 |          3 |   5527 |
|  259616 |    949 |        50 |          2 |   7846 |
|  259755 |    949 |        50 |          1 |   6551 |
|  259765 |    949 |        50 |          4 |   1008 |
|  259780 |    949 |        50 |          5 |   5746 |
|  259829 |    950 |        50 |          2 |   6807 |
|  259876 |    950 |        50 |          4 |   5160 |
|  259933 |    950 |        50 |          3 |   1498 |
|  259951 |    950 |        50 |          5 |   2135 |
|  259988 |    950 |        50 |          1 |   4488 |
|  260058 |    951 |        50 |          4 |   7454 |
|  260136 |    951 |        50 |          1 |   3095 |
|  260159 |    951 |        50 |          5 |    513 |
|  260185 |    951 |        50 |          2 |   7904 |
|  260240 |    951 |        50 |          3 |   5442 |
|  260363 |    952 |        50 |          5 |   4045 |
|  260476 |    952 |        50 |          3 |   6597 |
|  260552 |    952 |        50 |          4 |   4127 |
|  260584 |    952 |        50 |          1 |   4351 |
|  260588 |    952 |        50 |          2 |   5969 |
|  260626 |    953 |        50 |          2 |    671 |
|  260652 |    953 |        50 |          3 |   7064 |
|  260658 |    953 |        50 |          1 |   4959 |
|  260665 |    953 |        50 |          4 |   4230 |
|  260718 |    953 |        50 |          5 |   7975 |
|  260891 |    954 |        50 |          3 |   3290 |
|  260904 |    954 |        50 |          5 |    492 |
|  261025 |    954 |        50 |          2 |   1204 |
|  261052 |    954 |        50 |          4 |   7557 |
|  261123 |    954 |        50 |          1 |   2375 |
|  261165 |    955 |        50 |          3 |    650 |
|  261301 |    955 |        50 |          1 |   6861 |
|  261302 |    955 |        50 |          2 |   7084 |
|  261355 |    955 |        50 |          4 |   7668 |
|  261396 |    955 |        50 |          5 |   3928 |
|  261447 |    956 |        50 |          3 |   2960 |
|  261472 |    956 |        50 |          2 |   6872 |
|  261514 |    956 |        50 |          4 |   2983 |
|  261555 |    956 |        50 |          5 |   1982 |
|  261599 |    956 |        50 |          1 |   2752 |
|  261727 |    957 |        50 |          2 |   6537 |
|  261748 |    957 |        50 |          1 |    861 |
|  261760 |    957 |        50 |          4 |   6373 |
|  261844 |    957 |        50 |          3 |   6049 |
|  261946 |    957 |        50 |          5 |   1191 |
|  262062 |    958 |        50 |          3 |   2627 |
|  262100 |    958 |        50 |          1 |   6662 |
|  262129 |    958 |        50 |          2 |   7790 |
|  262144 |    958 |        50 |          5 |   2026 |
|  262195 |    958 |        50 |          4 |   4165 |
|  262265 |    959 |        50 |          4 |   3854 |
|  262357 |    959 |        50 |          3 |   1714 |
|  262369 |    959 |        50 |          5 |   6557 |
|  262482 |    959 |        50 |          2 |   7493 |
|  262499 |    959 |        50 |          1 |   5384 |
|  262553 |    960 |        50 |          1 |   5974 |
|  262586 |    960 |        50 |          5 |   1158 |
|  262647 |    960 |        50 |          4 |   4131 |
|  262657 |    960 |        50 |          2 |   5982 |
|  262707 |    960 |        50 |          3 |   5808 |
|  262817 |    961 |        50 |          2 |   5036 |
|  262910 |    961 |        50 |          4 |   1018 |
|  262920 |    961 |        50 |          1 |   6590 |
|  262967 |    961 |        50 |          3 |   2184 |
|  263097 |    962 |        50 |          1 |   1347 |
|  263130 |    962 |        50 |          4 |   5822 |
|  263169 |    962 |        50 |          3 |    560 |
|  263299 |    962 |        50 |          5 |   6235 |
|  263368 |    963 |        50 |          1 |   1785 |
|  263433 |    963 |        50 |          2 |   3282 |
|  263440 |    963 |        50 |          4 |   2395 |
|  263469 |    963 |        50 |          3 |   3750 |
|  263520 |    963 |        50 |          5 |   4216 |
|  263637 |    964 |        50 |          1 |   7275 |
|  263751 |    964 |        50 |          5 |   7448 |
|  263817 |    964 |        50 |          3 |   4436 |
|  263830 |    964 |        50 |          4 |   1629 |
|  263844 |    964 |        50 |          2 |   6301 |
|  263889 |    965 |        50 |          1 |   1006 |
|  263890 |    965 |        50 |          4 |   2939 |
|  264046 |    965 |        50 |          5 |   3959 |
|  264070 |    965 |        50 |          3 |   2013 |
|  264112 |    965 |        50 |          2 |   2002 |
|  264161 |    966 |        50 |          3 |   3318 |
|  264256 |    966 |        50 |          4 |   4283 |
|  264263 |    966 |        50 |          2 |   5808 |
|  264327 |    966 |        50 |          1 |   5620 |
|  264355 |    966 |        50 |          5 |   2473 |
|  264425 |    967 |        50 |          5 |    183 |
|  264452 |    967 |        50 |          3 |   4039 |
|  264574 |    967 |        50 |          2 |   6826 |
|  264674 |    967 |        50 |          1 |   3161 |
|  264689 |    967 |        50 |          4 |   1713 |
|  264742 |    968 |        50 |          4 |   2178 |
|  264841 |    968 |        50 |          2 |   7198 |
|  264854 |    968 |        50 |          1 |   4782 |
|  264889 |    968 |        50 |          5 |   1203 |
|  264949 |    968 |        50 |          3 |   5116 |
|  264991 |    969 |        50 |          4 |   7773 |
|  265013 |    969 |        50 |          3 |   7866 |
|  265020 |    969 |        50 |          5 |   2333 |
|  265115 |    969 |        50 |          2 |   2218 |
|  265208 |    969 |        50 |          1 |   7922 |
|  265270 |    970 |        50 |          5 |   1333 |
|  265302 |    970 |        50 |          1 |   5407 |
|  265386 |    970 |        50 |          2 |   7945 |
|  265438 |    970 |        50 |          4 |   4782 |
|  265441 |    970 |        50 |          3 |    986 |
|  265568 |    971 |        50 |          2 |   4698 |
|  265599 |    971 |        50 |          3 |    678 |
|  265690 |    971 |        50 |          5 |   5843 |
|  265762 |    971 |        50 |          4 |   1798 |
|  265776 |    971 |        50 |          1 |   7476 |
|  265834 |    972 |        50 |          4 |   4967 |
|  265889 |    972 |        50 |          5 |   3975 |
|  265914 |    972 |        50 |          1 |    405 |
|  265952 |    972 |        50 |          2 |    430 |
|  266004 |    972 |        50 |          3 |   3374 |
|  266202 |    973 |        50 |          1 |   4452 |
|  266231 |    973 |        50 |          5 |   7295 |
|  266239 |    973 |        50 |          2 |   6075 |
|  266255 |    973 |        50 |          4 |   1541 |
|  266258 |    973 |        50 |          3 |   5211 |
|  266328 |    974 |        50 |          2 |   7049 |
|  266341 |    974 |        50 |          5 |   4782 |
|  266386 |    974 |        50 |          3 |   3147 |
|  266447 |    974 |        50 |          1 |   7575 |
|  266585 |    974 |        50 |          4 |    185 |
|  266625 |    975 |        50 |          5 |   5066 |
|  266732 |    975 |        50 |          1 |   2905 |
|  266739 |    975 |        50 |          4 |   6708 |
|  266768 |    975 |        50 |          2 |   7868 |
|  266830 |    975 |        50 |          3 |   5771 |
|  266954 |    976 |        50 |          3 |   4915 |
|  266982 |    976 |        50 |          5 |   2132 |
|  266987 |    976 |        50 |          2 |   3742 |
|  267008 |    976 |        50 |          4 |   1910 |
|  267025 |    976 |        50 |          1 |   1896 |
|  267165 |    977 |        50 |          4 |   6208 |
|  267283 |    977 |        50 |          1 |   6423 |
|  267316 |    977 |        50 |          3 |   7301 |
|  267329 |    977 |        50 |          5 |   1039 |
|  267384 |    977 |        50 |          2 |   1704 |
|  267491 |    978 |        50 |          4 |   2789 |
|  267520 |    978 |        50 |          2 |   3244 |
|  267659 |    978 |        50 |          1 |   4823 |
|  267676 |    978 |        50 |          3 |   3828 |
|  267681 |    978 |        50 |          5 |   2184 |
|  267756 |    979 |        50 |          3 |   3101 |
|  267786 |    979 |        50 |          1 |   2650 |
|  267850 |    979 |        50 |          4 |   3516 |
|  267864 |    979 |        50 |          2 |   5273 |
|  267914 |    979 |        50 |          5 |   6921 |
|  268034 |    980 |        50 |          2 |    452 |
|  268100 |    980 |        50 |          3 |   5297 |
|  268206 |    980 |        50 |          1 |    318 |
|  268213 |    980 |        50 |          5 |   4670 |
|  268229 |    980 |        50 |          4 |   4933 |
|  268264 |    981 |        50 |          2 |   1462 |
|  268435 |    981 |        50 |          3 |   3841 |
|  268477 |    981 |        50 |          5 |   7933 |
|  268486 |    981 |        50 |          1 |   6168 |
|  268493 |    981 |        50 |          4 |   1310 |
|  268612 |    982 |        50 |          2 |   1782 |
|  268635 |    982 |        50 |          4 |   6408 |
|  268692 |    982 |        50 |          5 |   2533 |
|  268707 |    982 |        50 |          3 |   4134 |
|  268762 |    982 |        50 |          1 |   7917 |
|  268869 |    983 |        50 |          3 |   7100 |
|  268916 |    983 |        50 |          1 |   2471 |
|  268917 |    983 |        50 |          5 |   1851 |
|  268983 |    983 |        50 |          2 |   5012 |
|  269039 |    983 |        50 |          4 |    596 |
|  269087 |    984 |        50 |          4 |   5171 |
|  269104 |    984 |        50 |          3 |   6252 |
|  269200 |    984 |        50 |          2 |   1995 |
|  269209 |    984 |        50 |          1 |   4893 |
|  269310 |    984 |        50 |          5 |   2147 |
|  269413 |    985 |        50 |          4 |   7911 |
|  269524 |    985 |        50 |          1 |   5993 |
|  269550 |    985 |        50 |          5 |   3040 |
|  269563 |    985 |        50 |          3 |   6452 |
|  269761 |    986 |        50 |          1 |   1419 |
|  269810 |    986 |        50 |          5 |   7769 |
|  269834 |    986 |        50 |          3 |   6125 |
|  269848 |    986 |        50 |          4 |   3523 |
|  269878 |    986 |        50 |          2 |   4792 |
|  269912 |    987 |        50 |          1 |   4549 |
|  269947 |    987 |        50 |          4 |   7874 |
|  270101 |    987 |        50 |          2 |   7036 |
|  270106 |    987 |        50 |          3 |   7609 |
|  270125 |    987 |        50 |          5 |   6922 |
|  270162 |    988 |        50 |          4 |   2171 |
|  270209 |    988 |        50 |          5 |    679 |
|  270268 |    988 |        50 |          1 |   3696 |
|  270272 |    988 |        50 |          2 |    583 |
|  270286 |    988 |        50 |          3 |   6478 |
|  270472 |    989 |        50 |          5 |   1217 |
|  270492 |    989 |        50 |          4 |   7101 |
|  270556 |    989 |        50 |          1 |   6540 |
|  270585 |    989 |        50 |          3 |   3012 |
|  270774 |    990 |        50 |          5 |   3954 |
|  270840 |    990 |        50 |          4 |   1921 |
|  270891 |    990 |        50 |          2 |   7590 |
|  270905 |    990 |        50 |          3 |   2863 |
|  271000 |    991 |        50 |          2 |   5390 |
|  271003 |    991 |        50 |          3 |   5001 |
|  271040 |    991 |        50 |          5 |   4568 |
|  271087 |    991 |        50 |          1 |   5387 |
|  271253 |    992 |        50 |          2 |   5199 |
|  271269 |    992 |        50 |          4 |   4813 |
|  271317 |    992 |        50 |          5 |   7397 |
|  271459 |    992 |        50 |          1 |    143 |
|  271468 |    992 |        50 |          3 |   4520 |
|  271568 |    993 |        50 |          1 |     94 |
|  271598 |    993 |        50 |          5 |   6447 |
|  271634 |    993 |        50 |          4 |   5079 |
|  271701 |    993 |        50 |          2 |   4036 |
|  271748 |    993 |        50 |          3 |   3960 |
|  271805 |    994 |        50 |          4 |   2450 |
|  271836 |    994 |        50 |          2 |   7078 |
|  271926 |    994 |        50 |          3 |    744 |
|  271995 |    994 |        50 |          5 |   2361 |
|  272067 |    994 |        50 |          1 |   5996 |
|  272119 |    995 |        50 |          2 |   4949 |
|  272148 |    995 |        50 |          1 |   1740 |
|  272154 |    995 |        50 |          4 |   2199 |
|  272259 |    995 |        50 |          5 |   7956 |
|  272291 |    995 |        50 |          3 |   7832 |
|  272358 |    996 |        50 |          4 |   5171 |
|  272381 |    996 |        50 |          5 |   3600 |
|  272482 |    996 |        50 |          1 |   7688 |
|  272503 |    996 |        50 |          2 |   1130 |
|  272558 |    996 |        50 |          3 |   2149 |
|  272731 |    997 |        50 |          4 |   3275 |
|  272753 |    997 |        50 |          1 |   1418 |
|  272799 |    997 |        50 |          5 |    593 |
|  272816 |    997 |        50 |          3 |   8000 |
|  272890 |    997 |        50 |          2 |   6827 |
|  272911 |    998 |        50 |          5 |   6766 |
|  272961 |    998 |        50 |          1 |   2900 |
|  272973 |    998 |        50 |          4 |    467 |
|  273056 |    998 |        50 |          3 |   1506 |
|  273080 |    998 |        50 |          2 |   4570 |
|  273210 |    999 |        50 |          5 |   3551 |
|  273221 |    999 |        50 |          2 |   6891 |
|  273251 |    999 |        50 |          1 |   3572 |
|  273395 |    999 |        50 |          4 |   3175 |
|  273406 |    999 |        50 |          3 |   1879 |
|  273472 |   1000 |        50 |          2 |   4391 |
|  273536 |   1000 |        50 |          1 |   5126 |
|  273543 |   1000 |        50 |          5 |   5589 |
|  273603 |   1000 |        50 |          3 |   2693 |
|  273665 |   1000 |        50 |          4 |   3094 |
|  273716 |   1001 |        50 |          4 |   1850 |
|  273729 |   1001 |        50 |          5 |    162 |
|  273769 |   1001 |        50 |          3 |   5370 |
|  273831 |   1001 |        50 |          1 |   6500 |
|  273876 |   1001 |        50 |          2 |   3597 |
|  274004 |   1002 |        50 |          5 |   5622 |
|  274070 |   1002 |        50 |          3 |   4151 |
|  274226 |   1002 |        50 |          1 |   1138 |
|  274246 |   1002 |        50 |          2 |    861 |
|  274258 |   1002 |        50 |          4 |   3034 |
|  274286 |   1003 |        50 |          5 |   5189 |
|  274301 |   1003 |        50 |          4 |   2285 |
|  274372 |   1003 |        50 |          3 |    145 |
|  274450 |   1003 |        50 |          1 |   1239 |
|  274471 |   1003 |        50 |          2 |   6467 |
|  274541 |   1004 |        50 |          5 |   2664 |
|  274616 |   1004 |        50 |          4 |    910 |
|  274660 |   1004 |        50 |          2 |   5374 |
|  274727 |   1004 |        50 |          3 |   7825 |
|  274811 |   1004 |        50 |          1 |   7853 |
|  274827 |   1005 |        50 |          4 |   4747 |
|  274884 |   1005 |        50 |          2 |   4437 |
|  275034 |   1005 |        50 |          1 |   5311 |
|  275065 |   1005 |        50 |          5 |   3551 |
|  275066 |   1005 |        50 |          3 |   1883 |
|  275108 |   1006 |        50 |          2 |   7736 |
|  275114 |   1006 |        50 |          5 |   5068 |
|  275226 |   1006 |        50 |          1 |   1927 |
|  275240 |   1006 |        50 |          4 |   5706 |
|  275269 |   1006 |        50 |          3 |   4410 |
